,Unnamed: 0,GID_1,AREA,PM25 microgram per cubic metter,year,iso3,Province,Country name,LC_irrigated_cropland,LC_mosaic_cropland,LC_natural_Vegetation,LC_tree_broadleaved,VALUE_70,LC_tree_needleaved,LC_tree_shrub,LC_herbacious,LC_grassland,LC_sparce_vegetation,LC_urban_areas,LC_water_bodies,LC_cropland,LC_shrubland,LC_tree_flooded,Average_wind_speed,Pop density heads per Sqkm,Average_precipitation,Maximum_temperature
2192,2192,THA.11_1,0.997699809704,38.8859977877,2007.0,THA,Chiang Rai,Thailand,1342205082.18,413325544.284,956866557.74,1101627005.2,162131701.16,0.0,2140869150.91,0.0,2757341.85647,0.0,27918086.2967,51493359.1695,4061495621.027,1275063807.977,344667.732058,1.35327022375,80.751014338,0.251807228916,27.6760585198
2193,2193,THA.11_1,0.997699809704,30.5004510058,2008.0,THA,Chiang Rai,Thailand,1341653613.81,414152746.841,956935491.286,1101006603.29,162131701.16,0.0,2142523556.02,0.0,2757341.85647,0.0,29986092.6891,51493359.1695,4061702421.664,1271410330.012,344667.732058,1.17967297762,81.0501841199,26.0185886403,28.59767642
2194,2194,THA.11_1,0.997699809704,35.0655507369,2009.0,THA,Chiang Rai,Thailand,1341308946.08,414911015.852,957211225.472,1098800729.8,162131701.16,0.0,2144522628.87,0.0,2757341.85647,0.0,31433697.1637,51424425.6231,4062047089.401,1269204456.536,344667.732058,1.28368330465,81.3474115335,0.307401032702,26.6140447504
2195,2195,THA.11_1,0.997699809704,34.9650295422,2010.0,THA,Chiang Rai,Thailand,1341308946.08,415048882.944,957555893.204,1099490065.27,162269568.253,0.0,2145970233.34,0.0,2757341.85647,0.0,32743434.5455,51355492.0767,4062391757.127,1264861643.103,344667.732058,0.961841652324,81.639002745,11.2932874355,29.5738898451
2196,2196,THA.11_1,0.997699809704,31.0717149021,2011.0,THA,Chiang Rai,Thailand,1340826411.25,415048882.944,957555893.204,1102454207.76,162269568.253,0.0,2148589708.1,0.0,2757341.85647,0.0,34259972.5666,51355492.0767,4061357753.937,1259278025.849,344667.732058,1.34456110155,81.9639272441,19.0475043029,26.1005335628
2197,2197,THA.11_1,0.997699809704,33.0122481472,2012.0,THA,Chiang Rai,Thailand,1340137075.79,414635281.666,957486959.658,1103695011.6,162269568.253,0.0,2150450913.86,0.0,2757341.85647,0.0,36121178.3197,51355492.0767,4060254817.194,1256589617.539,344667.732058,0.957005163511,82.2604751853,8.69122203098,29.175697074
2198,2198,THA.11_1,0.997699809704,31.1964618296,2013.0,THA,Chiang Rai,Thailand,1339999208.7,414428481.027,955487886.812,1106659154.09,162338501.799,0.0,2154931594.37,0.0,2757341.85647,0.0,38878520.1762,51355492.0767,4057773209.524,1250937066.736,344667.732058,1.13075731497,82.5345092324,20.3803786575,28.1400516351
2199,2199,THA.11_1,0.997699809704,34.4888443109,2014.0,THA,Chiang Rai,Thailand,1338069069.4,414290613.934,955350019.719,1109830097.23,162683169.531,0.0,2158791872.97,0.0,2757341.85647,0.0,47150545.7456,51217624.9838,4051775990.984,1243630110.813,344667.732058,1.03996557659,82.8275320664,0.00413080895009,26.52383821
2200,2200,THA.11_1,0.997699809704,31.5558484171,2015.0,THA,Chiang Rai,Thailand,1336552531.38,414221680.388,955350019.719,1109830097.23,162683169.531,0.0,2158791872.97,0.0,2757341.85647,0.0,51424425.6231,51217624.9838,4049087582.671,1243630110.813,344667.732058,1.12426850258,83.1517101287,48.4332185886,27.1186402754
2201,2201,THA.11_1,0.997699809704,33.1682168758,2016.0,THA,Chiang Rai,Thailand,1336138930.1,399469901.455,899513847.125,1115551581.58,180536958.052,0.0,2207803624.47,0.0,2757341.85647,0.0,51424425.6231,51217624.9838,4009519727.031,1271479263.563,413601.27847,1.12444061962,83.4802308442,33.8838209983,27.2795180723
2202,2202,THA.11_1,0.997699809704,29.1685476459,2017.0,THA,Chiang Rai,Thailand,1335863195.91,399538835.002,892896226.67,1118515724.08,181502027.702,0.0,2218212589.98,0.0,2757341.85647,0.0,51631226.2623,51217624.9838,4007520654.189,1263345105.086,413601.27847,0.772736660929,83.7990773388,22.186746988,28.074010327
2203,2203,THA.11_1,0.997699809704,29.0936654085,2018.0,THA,Chiang Rai,Thailand,1335380661.09,397677629.249,872905498.211,1124995477.44,183707901.187,0.0,2257228977.25,0.0,2757341.85647,0.0,51631226.2623,51217624.9838,4003039973.675,1239838765.7589998,413601.27847,0.508605851979,84.1524336293,5.48743545611,27.3375215146
2204,2204,THA.11_1,0.997699809704,36.5922220923,2019.0,THA,Chiang Rai,Thailand,1335104926.9,398918433.084,851673965.916,1131819898.53,186947777.868,0.0,2292522953.01,0.0,2757341.85647,0.0,51700159.8087,51217624.9838,4004418644.601,1213230416.844,413601.27847,0.59604130809,84.433418019,39.4380378657,29.834595525
2205,2205,THA.11_1,0.997699809704,34.453312592,2020.0,THA,Chiang Rai,Thailand,1334622392.08,403123379.415,853259437.483,1135955911.32,187292445.6,0.0,2299485241.2,0.0,2757341.85647,0.0,51700159.8087,51217624.9838,4003591442.041,1196962099.891,413601.27847,1.11273666093,84.743048034,0.713941480207,29.4712564544
2206,2206,THA.11_1,0.997699809704,32.5860879781,2021.0,THA,Chiang Rai,Thailand,,,,,,,,,,,,,,,,1.22857142857,,2.17555938038,28.6354561102
2207,2207,THA.11_1,0.997699809704,31.2729076572,2022.0,THA,Chiang Rai,Thailand,,,,,,,,,,,,,,,,0.983820998279,,22.5667814114,29.160929432
2208,2208,THA.12_1,0.372599928932,21.2987922591,2007.0,THA,Chon Buri,Thailand,387544397.926,98368170.7294,33846371.2881,228514706.355,9857497.13686,0.0,47977748.3025,7996291.38375,30261826.8747,206800.639235,134144681.317,55422571.315,3370230017.613,43014532.96086,30744361.6996,2.04193236715,251.977621983,11.5685990338,31.2602415459
2209,2209,THA.12_1,0.372599928932,20.5186795431,2008.0,THA,Chon Buri,Thailand,385338524.441,98574971.3686,33846371.2881,228032171.53,9857497.13686,0.0,47977748.3025,7996291.38375,30123959.7819,206800.639235,142347773.34,55353637.7685,3364715333.894,43014532.96086,30744361.6996,1.82198067633,262.465446692,19.1106280193,31.3992270531
2210,2210,THA.12_1,0.372599928932,20.0720343408,2009.0,THA,Chon Buri,Thailand,382787983.224,98161370.0902,33846371.2881,229479776.004,9857497.13686,0.0,47977748.3025,7996291.38375,30055026.2355,206800.639235,149930463.445,55215770.6757,3359752118.5550003,42118396.85754,30744361.6996,2.13927536232,273.150003969,0.120289855072,29.6896135266
2211,2211,THA.12_1,0.372599928932,19.5092323931,2010.0,THA,Chon Buri,Thailand,379341305.903,98023502.9973,33846371.2881,229479776.004,9857497.13686,0.0,47977748.3025,7996291.38375,29917159.1426,206800.639235,160201561.861,55077903.5829,3353341298.739,42118396.85754,30744361.6996,1.31323671498,284.350440862,39.1758454106,31.4983574879
2212,2212,THA.12_1,0.372599928932,21.6711486882,2011.0,THA,Chon Buri,Thailand,374998492.479,97885635.9045,33570637.1025,229341908.912,8272025.5694,0.0,47977748.3025,7996291.38375,29089956.5857,206800.639235,172058131.843,56939109.336,3346585811.188,42256263.95031,30951162.3388,2.22149758454,296.128525783,0.485507246377,30.6144927536
2213,2213,THA.12_1,0.372599928932,20.4017981531,2012.0,THA,Chon Buri,Thailand,366795400.456,97885635.9045,33570637.1025,229204041.819,8272025.5694,0.0,47977748.3025,8134158.47657,28055953.3895,206800.639235,191359524.839,56456574.5111,3336797247.606,42394131.043110006,31020095.8852,1.27971014493,307.967027478,50.1400966184,31.2770048309
2214,2214,THA.12_1,0.372599928932,22.4466988619,2013.0,THA,Chon Buri,Thailand,344254130.78,97265233.9868,33570637.1025,231409915.304,8272025.5694,0.0,47977748.3025,8134158.47657,27021950.1934,206800.639235,243404352.379,56180840.3255,3308189825.837,41222260.75415,31020095.8852,1.51676328502,320.691786799,47.4024154589,31.5000483092
2215,2215,THA.12_1,0.372599928932,19.2057165723,2014.0,THA,Chon Buri,Thailand,338463712.881,96506964.9763,33570637.1025,232788586.232,8272025.5694,0.0,47977748.3025,8134158.47657,26884083.1005,206800.639235,259190134.508,56042973.2327,3297849793.882,41222260.75415,31020095.8852,1.91492753623,333.9098702,0.0,30.0026570048
2216,2216,THA.12_1,0.372599928932,18.2968062095,2015.0,THA,Chon Buri,Thailand,337153975.499,96506964.9763,33363836.4632,232788586.232,8272025.5694,0.0,47977748.3025,8134158.47657,26746216.0077,206800.639235,265669887.87,56042973.2327,3293024445.626,41222260.75415,31020095.8852,1.85062801932,347.54749297,8.93816425121,30.6100966184
2217,2217,THA.12_1,0.372599928932,19.4796832971,2016.0,THA,Chon Buri,Thailand,337153975.499,96506964.9763,32950235.1848,233202187.511,8272025.5694,0.0,47977748.3025,8134158.47657,26746216.0077,206800.639235,266979625.252,56042973.2327,3291990442.4300003,40808659.475650005,31157962.9781,1.69637681159,361.680910389,23.5531400966,31.6657004831
2218,2218,THA.12_1,0.372599928932,18.1395598415,2017.0,THA,Chon Buri,Thailand,332466494.343,96438031.4299,32812368.0919,233133253.964,8409892.66222,0.0,47219479.292,8134158.47657,26401548.2757,206800.639235,286901420.165,64383932.3485,3271930780.427,41015460.11495,31364763.6173,2.02444444444,376.4396228,65.8806763285,30.9251207729
2219,2219,THA.12_1,0.372599928932,20.0345142127,2018.0,THA,Chon Buri,Thailand,329915953.126,96782699.1619,32674500.9991,231134181.118,8478826.20863,0.0,47012678.6527,8134158.47657,26263681.1828,206800.639235,297310385.673,64935400.7198,3264003422.589,42325197.49677,31640497.8029,1.34782608696,391.978289652,38.9429951691,31.0937198068
2220,2220,THA.12_1,0.372599928932,18.9105206616,2019.0,THA,Chon Buri,Thailand,329778086.033,96162297.2442,32260899.7206,233684722.335,8478826.20863,0.0,47012678.6527,8134158.47657,26263681.1828,206800.639235,298275455.323,65004334.2662,3262349017.476,41566928.48618,31640497.8029,1.58164251208,407.971343645,14.9618357488,32.8845410628
2221,2221,THA.12_1,0.372599928932,19.3458937068,2020.0,THA,Chon Buri,Thailand,329226617.662,95886563.0586,32260899.7206,234305124.253,8478826.20863,0.0,46805878.0135,8134158.47657,25505412.1723,206800.639235,300412395.262,65004334.2662,3261383947.823,41566928.48618,31640497.8029,1.42898550725,424.699414315,7.27874396135,33.2826086957
2222,2222,THA.12_1,0.372599928932,17.7905797075,2021.0,THA,Chon Buri,Thailand,,,,,,,,,,,,,,,,2.17004830918,,3.0270531401,30.6782608696
2223,2223,THA.12_1,0.372599928932,18.1126140586,2022.0,THA,Chon Buri,Thailand,,,,,,,,,,,,,,,,1.44589371981,,14.1516908213,32.4265700483
2224,2224,THA.13_1,0.496099905376,22.2842370448,2007.0,THA,Chumphon,Thailand,1999072.84594,1772764013.07,2867842331.36,878902716.748,0.0,0.0,344667.732058,0.0,0.0,206800.639235,13304174.4574,47219479.292,275940986.28517,76240502.3313,91681616.72747,1.97094736842,63.6424196805,26.2456140351,30.6551929825
2225,2225,THA.13_1,0.496099905376,20.56317275,2008.0,THA,Chumphon,Thailand,1930139.29953,1771661076.33,2867497663.63,881177523.78,0.0,0.0,344667.732058,0.0,0.0,206800.639235,13373108.0039,47219479.292,275113783.72817,76240502.3313,91681616.72747,1.73424561404,63.9687644593,53.4621052632,31.4230526316
2226,2226,THA.13_1,0.496099905376,19.3309614827,2009.0,THA,Chumphon,Thailand,1999072.84594,1771454275.69,2867359796.54,879798852.852,0.0,0.0,344667.732058,0.0,0.0,206800.639235,13442041.5503,47219479.292,276354587.56416994,76240502.3313,92026284.45957,2.24561403509,64.2683696531,28.9712280702,29.9167719298
2227,2227,THA.13_1,0.496099905376,19.3276960326,2010.0,THA,Chumphon,Thailand,1999072.84594,1771798943.42,2867635530.72,878833783.202,0.0,0.0,344667.732058,0.0,0.0,206800.639235,13924576.3751,45220406.446,278146859.77117,76240502.3313,92095218.00597,1.7290877193,64.6721818105,72.4473684211,31.667754386
2228,2228,THA.13_1,0.496099905376,21.599092931,2011.0,THA,Chumphon,Thailand,1999072.84594,1771798943.42,2867359796.54,878971650.295,0.0,0.0,344667.732058,0.0,0.0,206800.639235,14131377.0144,45220406.446,277940059.13217,76240502.3313,92233085.0988,2.01870175439,64.9893450201,85.9592982456,30.7013333333
2229,2229,THA.13_1,0.496099905376,17.9635355657,2012.0,THA,Chumphon,Thailand,1999072.84594,1771867876.96,2867911264.91,878144447.738,0.0,0.0,344667.732058,0.0,0.0,206800.639235,14613911.8393,45220406.446,277664324.94617,76240502.3313,92233085.0988,1.30919298246,65.0490929287,198.908421053,30.9511578947
2230,2230,THA.13_1,0.496099905376,21.4455754807,2013.0,THA,Chumphon,Thailand,1999072.84594,1771867876.96,2867773397.82,878282314.831,0.0,0.0,344667.732058,0.0,0.0,206800.639235,15165380.2106,45220406.446,276974989.48217,76240502.3313,92370952.1916,1.76357894737,65.380908022,98.6024561404,31.4961754386
2231,2231,THA.13_1,0.496099905376,19.6031848298,2014.0,THA,Chumphon,Thailand,2205873.48517,1770420272.49,2868531666.83,875249238.789,0.0,0.0,344667.732058,0.0,0.0,206800.639235,16475117.5924,41153327.2077,282489673.19535,76240502.3313,93129221.20214,2.18150877193,65.7129353911,17.0568421053,30.5422105263
2232,2232,THA.13_1,0.496099905376,18.4904051375,2015.0,THA,Chumphon,Thailand,2205873.48517,1770420272.49,2868531666.83,875249238.789,0.0,0.0,344667.732058,0.0,0.0,206800.639235,17095519.5101,41153327.2077,281869271.27735,76240502.3313,93129221.20214,2.00761403509,66.0481601574,33.2807017544,30.7544912281
2233,2233,THA.13_1,0.496099905376,20.2904857681,2016.0,THA,Chumphon,Thailand,2205873.48517,1769937737.67,2863361650.85,880694988.955,0.0,0.0,344667.732058,0.0,0.0,206800.639235,17371253.6957,41153327.2077,281731404.18435,76378369.4241,93060287.65574,1.59435087719,66.3952633031,148.954385965,31.9098245614
2234,2234,THA.13_1,0.496099905376,18.5258818609,2017.0,THA,Chumphon,Thailand,1792272.2067,1764009452.67,2856330429.11,891379688.649,0.0,0.0,344667.732058,0.0,0.0,206800.639235,17371253.6957,41153327.2077,279525530.69935,78308508.7236,96024430.15137,2.3889122807,66.6919061828,316.404912281,30.8035087719
2235,2235,THA.13_1,0.496099905376,19.2015117833,2018.0,THA,Chumphon,Thailand,1792272.2067,1764974522.32,2857019764.58,890069951.267,0.0,0.0,344667.732058,0.0,0.0,206800.639235,17371253.6957,41153327.2077,279249796.51335,78377442.2701,95886563.0586,1.12666666667,67.0195697573,49.4143859649,31.0638596491
2236,2236,THA.13_1,0.496099905376,18.5028220044,2019.0,THA,Chumphon,Thailand,1792272.2067,1764836655.23,2857778033.59,887243675.864,0.0,0.0,344667.732058,0.0,0.0,206800.639235,17371253.6957,41153327.2077,278836195.23435,79135711.2806,97747768.81172,1.79368421053,67.3131908929,211.431578947,32.3614035088
2237,2237,THA.13_1,0.496099905376,18.962527729,2020.0,THA,Chumphon,Thailand,1792272.2067,1765181322.96,2857433365.86,886899008.132,0.0,0.0,344667.732058,0.0,0.0,206800.639235,17922722.067,41153327.2077,278767261.68835,79342511.9198,97403101.07962,1.50912280702,67.6584971456,37.2063157895,32.429122807
2238,2238,THA.13_1,0.496099905376,17.1546865539,2021.0,THA,Chumphon,Thailand,,,,,,,,,,,,,,,,2.40631578947,,25.4828070175,31.4007017544
2239,2239,THA.13_1,0.496099905376,17.4001410876,2022.0,THA,Chumphon,Thailand,,,,,,,,,,,,,,,,1.59929824561,,15.8673684211,32.1203508772
2240,2240,THA.14_1,0.583099888783,29.5948207684,2007.0,THA,Kalasin,Thailand,441243630.581,141244836.597,84098926.6222,43566001.3322,68933.5464116,0.0,127320260.222,137867.092823,26332614.7292,0.0,25022877.3474,263395080.839,5624977387.184999,72173423.093,0.0,2.4965,101.852521679,1.07176470588,29.7389411765
2241,2241,THA.14_1,0.583099888783,30.0901903409,2008.0,THA,Kalasin,Thailand,441036829.942,141244836.597,84098926.6222,43566001.3322,68933.5464116,0.0,127320260.222,137867.092823,26263681.1828,0.0,26746216.0077,263395080.839,5623529782.715,72173423.093,0.0,1.90108823529,100.751134317,3.95470588235,30.2176470588
2242,2242,THA.14_1,0.583099888783,25.2395300809,2009.0,THA,Kalasin,Thailand,441174697.034,141244836.597,84098926.6222,43566001.3322,758269.010528,0.0,127320260.222,137867.092823,23851007.0584,0.0,28055953.3895,262705745.375,5624494852.367,72173423.093,0.0,2.10847058824,99.6460171906,0.04,28.5239705882
2243,2243,THA.14_1,0.583099888783,27.9005487815,2010.0,THA,Kalasin,Thailand,441036829.942,141244836.597,84098926.6222,43566001.3322,758269.010528,0.0,127320260.222,137867.092823,23437405.78,0.0,29848225.5962,262705745.375,5623254048.526999,72173423.093,0.0,1.35738235294,98.5223210786,9.57147058824,30.3881764706
2244,2244,THA.14_1,0.583099888783,28.8456696713,2011.0,THA,Kalasin,Thailand,440761095.756,141244836.597,84098926.6222,43566001.3322,758269.010528,0.0,126286257.026,137867.092823,23437405.78,0.0,31364763.6173,263739748.571,5622013244.697,72173423.093,0.0,2.89094117647,97.4191030424,1.79764705882,29.1947352941
2245,2245,THA.14_1,0.583099888783,25.5699365256,2012.0,THA,Kalasin,Thailand,440485361.57,141175903.051,84098926.6222,43979602.6106,758269.010528,0.0,127733861.501,137867.092823,23437405.78,0.0,34122105.4738,263739748.571,5619600570.564,70312217.3399,0.0,1.80938235294,96.3813257473,4.81117647059,30.5110294118
2246,2246,THA.14_1,0.583099888783,27.3010975859,2013.0,THA,Kalasin,Thailand,439933893.199,141175903.051,84098926.6222,43979602.6106,758269.010528,0.0,127733861.501,137867.092823,23023804.5015,0.0,38947453.7226,263739748.571,5615740291.965,70312217.3399,0.0,1.78114705882,95.3069440029,7.74941176471,30.4785588235
2247,2247,THA.14_1,0.583099888783,28.1532841651,2014.0,THA,Kalasin,Thailand,438555222.271,141175903.051,84098926.6222,43979602.6106,758269.010528,0.0,127044526.037,137867.092823,18474190.4383,0.0,44531070.9819,270150568.387,5610363475.344999,70312217.3399,0.0,1.79902941176,94.2582345037,0.0,28.7962647059
2248,2248,THA.14_1,0.583099888783,24.2303549865,2015.0,THA,Kalasin,Thailand,438210554.539,141175903.051,84098926.6222,43979602.6106,758269.010528,0.0,127044526.037,137867.092823,18474190.4383,0.0,48184548.9417,270150568.387,5607054665.123,70312217.3399,0.0,1.81358823529,93.194505248,2.28029411765,29.6864117647
2249,2249,THA.14_1,0.583099888783,27.8367518332,2016.0,THA,Kalasin,Thailand,438210554.539,139521497.937,82720255.694,44462137.4355,758269.010528,0.0,127182393.129,137867.092823,18474190.4383,0.0,48184548.9417,270150568.387,5606020661.925,70312217.3399,0.0,1.32738235294,92.1785216542,13.8479411765,30.1073529412
2250,2250,THA.14_1,0.583099888783,25.0599382535,2017.0,THA,Kalasin,Thailand,438210554.539,135109750.967,82099853.7763,47564147.024,758269.010528,0.0,125527988.016,137867.092823,18474190.4383,0.0,48529216.6738,270357369.026,5604228389.717,70105416.7007,0.0,2.26994117647,91.1515684179,1.91705882353,30.4591176471
2251,2251,THA.14_1,0.583099888783,25.0266163508,2018.0,THA,Kalasin,Thailand,438210554.539,134075747.771,81065850.5801,47495213.4776,758269.010528,0.0,126355190.573,137867.092823,19439260.0881,0.0,48598150.2202,270357369.026,5602849718.787,70105416.7007,0.0,1.355,90.1599022237,0.469411764706,30.2347058824
2252,2252,THA.14_1,0.583099888783,23.4634710995,2019.0,THA,Kalasin,Thailand,438072687.446,134075747.771,81065850.5801,47977748.3025,758269.010528,0.0,126561991.212,137867.092823,20886864.5627,0.0,48598150.2202,270357369.026,5601057446.584,69898616.0614,0.0,1.78852941176,89.1645099839,1.63470588235,32.51
2253,2253,THA.14_1,0.583099888783,23.9156919606,2020.0,THA,Kalasin,Thailand,438072687.446,134075747.771,80721182.848,47977748.3025,758269.010528,0.0,126906658.944,137867.092823,20886864.5627,0.0,48598150.2202,270357369.026,5601057446.584,69898616.0614,0.0,1.47676470588,88.1743428928,1.75294117647,32.4038235294
2254,2254,THA.14_1,0.583099888783,23.6380552146,2021.0,THA,Kalasin,Thailand,,,,,,,,,,,,,,,,2.02264705882,,0.0,28.5473529412
2255,2255,THA.14_1,0.583099888783,23.3880809338,2022.0,THA,Kalasin,Thailand,,,,,,,,,,,,,,,,1.31735294118,,0.851764705882,31.6029411765
2256,2256,THA.15_1,0.731499860477,39.174996566,2007.0,THA,Kamphaeng Phet,Thailand,910198546.819,157513153.551,118427832.735,417737291.254,7651623.65169,0.0,487980575.048,0.0,137867.092823,0.0,11098300.9723,27159817.2862,5690119588.552,609855085.1029999,0.0,1.00234597156,72.1242953496,0.212796208531,31.5347867299
2257,2257,THA.15_1,0.731499860477,34.2394394792,2008.0,THA,Kamphaeng Phet,Thailand,910060679.726,157513153.551,118427832.735,417530490.615,7651623.65169,0.0,488256309.234,0.0,137867.092823,0.0,12339104.8077,27090883.7398,5689085585.352,609786151.5580001,0.0,0.855568720379,73.3314386425,5.85758293839,31.5096445498
2258,2258,THA.15_1,0.731499860477,33.2002460537,2009.0,THA,Kamphaeng Phet,Thailand,909853879.087,157513153.551,118427832.735,418013025.44,7651623.65169,0.0,488394176.326,0.0,137867.092823,0.0,13855642.8287,27090883.7398,5687775847.972,609165749.64,0.0,1.06976303318,74.5664105821,0.0125592417062,29.9578436019
2259,2259,THA.15_1,0.731499860477,33.4116062834,2010.0,THA,Kamphaeng Phet,Thailand,909716011.994,157513153.551,118427832.735,418150892.533,7651623.65169,0.0,489083511.791,0.0,137867.092823,0.0,15027513.1177,27090883.7398,5686810778.318,608269613.536,0.0,0.568815165877,75.825607834,18.6800947867,31.3647393365
2260,2260,THA.15_1,0.731499860477,33.0045796056,2011.0,THA,Kamphaeng Phet,Thailand,909716011.994,157651020.643,118427832.735,416013952.594,7651623.65169,0.0,489910714.347,0.0,137867.092823,0.0,16061516.3139,27090883.7398,5685776775.127999,609441483.825,0.0,1.09872037915,77.1083207258,2.0355450237,30.2437677725
